"SUBJECT","YEAR_ID","MONTH_ID","QTY","UNIT","DATAOWNER"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,9,525.973,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,10,611.806,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,11,484.07,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,12,755.256,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,1,522.27,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,2,578.618,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,3,719.463,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,4,665.927,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,5,703.881,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,6,697.623,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,7,823.474,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,8,873.157,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,9,841.174,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,10,1019.152,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,11,971.19,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2566,12,1066.648,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,1,683.485,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,2,615.088,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,3,670.892,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,4,596.146,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,5,688.841,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,6,865.236,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,7,923.552,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,8,818.91,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,9,912.217,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,10,1035.784,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,11,1024.083,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2567,12,828.261,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2568,1,620.444,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2568,2,587.778,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2568,3,665.823,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2568,4,673.691,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2568,5,528.929,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
