country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Thailand,1985,THA,50270754.0,249623873382.0,,0.0,0.0,0.0,,,,0.0,,100.85578918457033,9.256780624389648,366.7145080566406,18.435014724731445,105.6876983642578,5.313000202178955,136.50863647460938,10.018165588378906,345.27069091796875,17.357017517089844,23.06995964050293,9.721553802490234,,,23.029949188232425,12.579959869384766,4.48924732208252,8.175643920898438,3785.337646484375,0.7623140215873718,5.486003875732422,9.328876495361328,384.5359497070313,19.33091354370117,3568.228759765625,179.37754821777344,83.93814849853516,94.5932846069336,31.464920043945312,7.768842697143555,32.45933151245117,212.17108154296875,10.666000366210938,645.690185546875,31.45257568359375,7.678461074829102,638.3688354492188,32.09128189086914,46.31360626220703,17.117162704467773,,-9.556478500366213,-1.0833330154418943,10.252777099609377,73.42240905761719,3.690999984741211,203.9511260986328,16.02695655822754,5.406718254089356,-9.556478500366213,-1.0833330154418943,10.252777099609377,73.42240905761719,3.690999984741211,203.9511260986328,16.02695655822754,5.406718254089356,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.651894569396973,-7.696746826171875,128.4832000732422,66.67718505859375,3.351912260055542,2555.823974609375,89.27899932861328,11.026874542236328,465.0398254394531,23.37790298461914,14.554579734802246,67.75456237792969,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,458.11822509765625,190.29177856445312,-9.556478500366213,-1.0833330154418943,10.252777099609377,73.42240905761719,3.690999984741211,203.9511260986328,16.02695655822754,5.406718254089356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1986,THA,51177832.0,263410245070.0,,0.0,0.0,0.0,,,,0.0,,-1.8872544765472408,-0.3479156494140625,353.41668701171875,18.087099075317383,108.2750015258789,5.5412797927856445,1.8209078311920168,0.3160552978515625,345.32672119140625,17.673072814941406,22.4617862701416,8.977134704589844,,,24.669809341430664,12.872625350952148,6.400276184082031,12.17919921875,3956.22412109375,0.768652617931366,3.755357027053833,6.73626708984375,373.953125,19.13810920715332,3636.60986328125,186.1138153076172,77.5770492553711,92.37350463867188,7.434511661529541,2.413192749023437,34.87252426147461,200.31544494628903,10.251709938049316,681.3989868164062,16.666671752929688,5.348548889160156,731.5634155273438,37.4398307800293,41.55569076538086,17.308212280273438,,49.86995697021485,5.113056182861328,15.365833282470703,108.08781433105467,5.531700134277344,300.2439270019531,22.42295455932617,7.62649393081665,49.86995697021485,5.113056182861328,15.365833282470703,108.08781433105467,5.531700134277344,300.2439270019531,22.42295455932617,7.62649393081665,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.635487079620361,4.670989990234375,133.15419006347656,65.3626708984375,3.3451199531555176,2601.794189453125,-1.763803005218506,-0.4123401641845703,448.7404479980469,22.96556282043457,13.559569358825684,66.0881576538086,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,482.0409240722656,202.47097778320312,49.86995697021485,5.113056182861328,15.365833282470703,108.08781433105467,5.531700134277344,300.2439270019531,22.42295455932617,7.62649393081665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1987,THA,52074109.0,288520104468.0,,0.0,0.0,0.0,,,,0.0,,44.38096618652344,8.027229309082031,501.4839172363281,26.11432838439941,128.62457275390625,6.698009967803955,27.669597625732425,4.890068054199219,433.2890319824219,22.563140869140625,23.44124412536621,11.335229873657228,,,28.573610305786133,12.804064750671388,14.14439296722412,28.63829040527344,4438.083984375,0.8010161519050598,17.723297119140625,32.985504150390625,470.72259521484375,24.512460708618164,4207.4521484375,219.0993194580078,85.78705596923828,95.10262298583984,38.65031433105469,13.47834014892578,48.35086441040039,300.02740478515625,15.62366008758545,928.5010375976562,39.71427536010742,14.86895751953125,1004.5066528320312,52.30878829956055,54.67863464355469,20.98725891113281,,-26.67299461364746,-4.098527908325195,11.267305374145508,77.8934097290039,4.056230068206787,216.3705902099609,14.195721626281738,4.890705585479736,-26.58405303955078,-4.083152770996094,11.28268051147461,77.9878921508789,4.061150074005127,216.66583251953125,14.212940216064451,4.897379398345947,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62153434753418,11.479934692382812,144.63412475585938,42.07061767578125,2.1907899379730225,2777.467041015625,-8.104832649230957,-1.8613204956054688,405.2732238769531,21.1042423248291,7.667179107666016,62.78013229370117,0.015375000424683,0.0049200002104043,,,0.015375000424683,0.0944807380437851,,0.2952522933483124,0.0172186866402626,,0.0066736987791955,548.7105102539062,231.10926818847656,-26.58405303955078,-4.083152770996094,11.28268051147461,77.9878921508789,4.061150074005127,216.66583251953125,14.212940216064451,4.897379398345947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1988,THA,52969595.0,326878379582.0,,0.0,0.0,0.0,,,,0.0,,3.0324738025665283,0.7919101715087891,507.9562683105469,26.906238555908203,128.3660888671875,6.799499988555908,6.266484260559082,1.4139156341552734,452.656982421875,23.9770565032959,20.9775390625,10.370917320251465,,,32.413238525390625,12.82346248626709,12.547510147094728,28.998458862304688,4910.51025390625,0.7957324385643005,13.654733657836914,29.917428970336918,541.1572265625,28.664878845214844,4701.1259765625,249.01675415039065,88.43571472167969,95.98265075683594,18.02158546447754,8.713592529296875,57.06445693969727,353.40802001953125,18.719879150390625,1077.305908203125,18.52425193786621,9.689811706542969,1170.4564208984375,61.99860000610352,57.75380706787109,21.99529838562012,,-8.334342956542969,-0.939056396484375,10.328248977661133,70.19441986083984,3.718169927597046,194.98448181152344,11.471145629882812,3.980988025665283,-7.7020087242126465,-0.8600876331329346,10.422593116760254,70.76436614990234,3.74835991859436,196.7655792236328,11.564287185668944,4.01735258102417,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.112800598144531,20.41192626953125,165.04605102539062,59.38312149047852,3.1454999446868896,3115.864013671875,14.576435089111328,3.07624626159668,456.4975280761719,24.18048858642578,9.704367637634276,63.616432189941406,0.09434375166893,0.0301900003105402,,513.6178588867188,0.0789687484502792,0.5699496269226074,,1.7810925245285034,0.093140959739685,,0.0363644734025001,611.9215698242188,260.10772705078125,-7.7020087242126465,-0.8600876331329346,10.422593116760254,70.76436614990234,3.74835991859436,196.7655792236328,11.564287185668944,4.01735258102417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1989,THA,53848955.0,366691705312.0,,0.0,0.0,0.0,,,,0.0,,21.79812431335449,5.865055084228516,608.5780639648438,32.77129364013672,146.1415557861328,7.869569778442383,28.03569221496582,6.722133636474609,570.09814453125,30.699190139770508,21.06789207458496,10.92345905303955,,,37.35337829589844,12.873236656188965,15.720391273498535,40.88995361328125,5589.666015625,0.8208467364311218,14.30126667022705,35.612548828125,590.9046630859375,31.819599151611328,5285.69775390625,284.6293029785156,85.18533325195312,94.873779296875,-1.96033787727356,-1.1186561584472656,55.94580078125,356.45538330078125,19.19474983215332,1038.939453125,-0.1006856709718704,-0.0624237060546875,1150.1834716796875,61.93617630004883,51.38691711425781,18.64807891845703,,48.25061798095703,4.983444213867188,15.31169319152832,102.36428833007812,5.512209892272949,284.34521484375,14.756924629211426,5.103754997253418,47.63203048706055,4.956506729125977,15.37909984588623,102.76485443115234,5.533780097961426,285.59698486328125,14.81467056274414,5.126223087310791,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7015380859375,30.86614990234375,195.9122009277344,88.30774688720703,4.755280017852783,3638.18017578125,-1.4931998252868652,-0.361063003540039,442.3377380371094,23.819425582885746,12.73052215576172,65.30223846435547,0.0674062520265579,0.0215700007975101,,-28.552499771118164,-0.0269374996423721,0.4005648791790008,,1.251765251159668,0.0577457845211029,,0.0224681217223405,693.6694946289062,300.9976806640625,47.63203048706055,4.956506729125977,15.37909984588623,102.76485443115234,5.533780097961426,285.59698486328125,14.81467056274414,5.126223087310791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1990,THA,54738329.0,407627796816.0,,0.0,0.0,0.0,,,,0.0,,38.38640975952149,12.579723358154297,828.5056762695312,45.351016998291016,201.9215850830078,11.052849769592283,35.52833557128906,10.906911849975586,760.0908203125,41.606101989746094,25.05604362487793,12.846647262573242,,,44.11251068115234,12.81394863128662,17.574914932250977,52.90008544921875,6465.26416015625,0.8681885004043579,19.217782974243164,54.699440002441406,715.904052734375,39.1873893737793,6199.1064453125,339.3287353515625,88.83509063720703,96.12213897705078,8.413003921508789,4.706722259521484,60.65252304077149,324.545166015625,17.765060424804688,1108.0447998046875,8.981000900268555,5.562488555908203,1233.115234375,67.49866485595703,40.272159576416016,17.181127548217773,,-11.10444164276123,-1.700277328491211,13.61141586303711,89.51880645751953,4.900109767913818,248.6633453369141,11.108208656311035,3.855725288391113,-10.999011993408203,-1.6895304918289185,13.689568519592283,89.9756851196289,4.925118923187256,250.09109497070312,11.164902687072754,3.877863883972168,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09681701660156,37.412994384765625,233.3251953125,189.43728637695312,10.36948013305664,4262.55615234375,19.109668731689453,4.551813125610352,518.306640625,28.371238708496094,23.50689125061035,66.0943603515625,0.0781531259417533,0.0250090006738901,,15.943438529968262,0.0107468739151954,0.4568828046321869,,1.4277586936950684,0.0566936694085598,,0.0221385471522808,805.8797607421875,353.89776611328125,-10.999011993408203,-1.6895304918289185,13.689568519592283,89.9756851196289,4.925118923187256,250.09109497070312,11.164902687072754,3.877863883972168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1991,THA,55637436.0,437871480572.0,,0.0,0.0,0.0,,,,0.0,,17.118152618408203,7.763256072998047,954.64990234375,53.11427307128906,247.76878356933597,13.7852201461792,16.678407669067383,6.939235687255859,872.5300903320312,48.54533767700195,27.50421524047852,13.63149070739746,,,50.120391845703125,13.135260581970217,10.329303741455078,36.55517578125,7017.8095703125,0.8917067050933838,11.112408638000488,37.70759582519531,819.3291015625,45.58536911010742,6776.666015625,377.0363159179688,90.95174407958984,96.76433563232422,23.809518814086918,14.44107437133789,75.09359741210938,342.4166564941406,19.05118560791016,1349.695556640625,23.93026733398437,16.152610778808594,1503.507080078125,83.65127563476562,38.01084899902344,19.27236557006836,,-8.05613899230957,-1.0965547561645508,12.51486110687256,80.9769515991211,4.505350112915039,224.93597412109372,8.989055633544922,3.211871385574341,-7.920654773712158,-1.0819984674453735,12.60757064819336,81.51017761230469,4.535017013549805,226.602294921875,9.048247337341309,3.2356648445129395,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644488334655762,15.503265380859377,248.82846069335935,229.1436309814453,12.748964309692385,4472.32080078125,15.73736572265625,4.464885711669922,590.180419921875,32.836124420166016,25.436681747436523,63.860477447509766,0.092709369957447,0.0296669993549585,,18.625289916992188,0.0145562440156936,0.533220112323761,,1.66631281375885,0.0591914765536785,,0.0237933583557605,900.83935546875,390.4529418945313,-7.920654773712158,-1.0819984674453735,12.60757064819336,81.51017761230469,4.535017013549805,226.602294921875,9.048247337341309,3.2356648445129395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1992,THA,56528832.0,473484188457.0,,0.0,0.0,0.0,,,,0.0,,7.027017593383789,3.732349395751953,1005.6217651367188,56.846622467041016,262.0795288085937,14.81505012512207,6.572195529937744,3.190494537353516,915.21142578125,51.73583221435547,25.978487014770508,13.329936981201172,,,57.02814865112305,13.609877586364746,9.412575721740724,36.75167846679688,7557.287109375,0.9022574424743652,10.02666187286377,37.80415725708008,934.8919677734376,52.84835052490234,7338.564453125,414.8404846191406,92.67063903808594,97.27574920654295,8.415888786315918,6.319793701171875,81.41339111328125,405.8644104003906,22.94304084777832,1440.2100830078125,6.685354709625244,5.592384338378906,1578.7281494140625,89.24365997314453,40.231082916259766,19.0905876159668,,-7.688864707946777,-0.9622507095336914,11.552610397338867,73.57201385498047,4.158939838409424,204.36669921875,7.292784214019775,2.708966016769409,-7.8327436447143555,-0.989769458770752,11.61780071258545,73.9410400390625,4.179800987243652,205.51991271972656,7.32936429977417,2.724252700805664,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.153070449829102,27.75201416015625,276.5804748535156,266.9480285644531,15.090259552001951,4892.73291015625,16.965219497680664,5.570720672607422,679.4204711914062,38.40684509277344,26.46107292175293,64.855224609375,0.0651906281709671,0.0208609998226165,,-29.682811737060547,-0.0275187417864799,0.3690329194068908,,1.153227925300598,0.0365801788866519,,0.0152865191921591,1008.8329467773438,427.2046203613281,-7.8327436447143555,-0.989769458770752,11.61780071258545,73.9410400390625,4.179800987243652,205.51991271972656,7.32936429977417,2.724252700805664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1993,THA,57408198.0,509703199590.0,,0.0,0.0,0.0,,,,0.0,,11.385933876037598,6.4725189208984375,1102.96337890625,63.31914138793945,235.2234344482422,13.503753662109377,4.270113945007324,2.209178924560547,939.6743774414062,53.945011138916016,21.320371627807617,13.079460144042969,,,63.33732986450195,13.26084804534912,13.47262191772461,57.5556640625,8444.0947265625,0.951063871383667,14.257073402404783,59.14411163330078,1039.841064453125,59.69539642333984,8256.392578125,473.9845886230469,94.24994659423828,97.90818786621094,13.260170936584473,10.795555114746094,92.20894622802734,486.9192810058594,27.95315933227539,1606.1982421875,12.552215576171877,11.202056884765623,1749.675537109375,100.44571685791016,44.13378143310547,19.04705619812012,,-13.13889980316162,-1.5178861618041992,10.034724235534668,62.92656707763672,3.6125009059906006,174.7960205078125,5.703588962554932,2.0728135108947754,-12.868338584899902,-1.491111159324646,10.126689910888672,63.4391975402832,3.641929864883423,176.39797973632812,5.7500529289245605,2.0918102264404297,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.140634536743164,41.87603759765625,318.4565124511719,317.6982727050781,18.23848533630371,5547.23046875,2.765311479568481,1.0620689392089844,687.5135498046875,39.46891403198242,28.79579162597656,65.78167724609375,0.0919656231999397,0.0294289998710155,,41.07185745239258,0.0267749950289726,0.512627124786377,,1.6019597053527832,0.0464639104902744,,0.0189967937767505,1103.2802734375,484.7602844238281,-12.868338584899902,-1.491111159324646,10.126689910888672,63.4391975402832,3.641929864883423,176.39797973632812,5.7500529289245605,2.0918102264404297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1994,THA,58260855.0,545365114818.0,,0.0,0.0,0.0,,,,0.0,,15.631102561950684,9.897480010986328,1256.7034912109375,73.21662139892578,242.5455017089844,14.130908012390137,11.639813423156738,6.279098510742188,1033.6976318359375,60.2241096496582,19.87401580810547,13.45783519744873,,,71.10243225097656,13.262704849243164,12.393033981323242,60.076507568359375,9351.6787109375,0.9990312457084656,12.166873931884766,57.66910934448242,1143.9595947265625,66.64806365966797,9125.4013671875,531.6536865234375,93.73527526855467,97.7224578857422,10.672860145568848,9.841331481933594,102.05027770996094,540.4108276367188,31.484798431396484,1751.6097412109375,10.543126106262209,10.590118408203123,1905.8394775390625,111.03583526611328,44.28090286254883,18.75770568847656,,21.89899063110352,2.197503089904785,12.232227325439451,75.58423614501953,4.403602123260498,209.9561920166016,6.193321228027344,2.248386859893799,22.307836532592773,2.2641735076904297,12.390863418579102,76.45555114746094,4.4543657302856445,212.67904663085935,6.264716148376465,2.277545690536499,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91066837310791,37.9302978515625,356.3868103027344,361.0032348632813,21.03235626220703,6117.08837890625,0.6711133122444153,0.2648811340332031,681.9981689453125,39.733795166015625,29.580360412597656,65.50691223144531,0.158636063337326,0.0507635399699211,,72.49495697021484,0.0666704401373863,0.8713147044181824,,2.722858428955078,0.0713949427008628,,0.0291586518287658,1220.4151611328125,544.8367919921875,22.307836532592773,2.2641735076904297,12.390863418579102,76.45555114746094,4.4543657302856445,212.67904663085935,6.264716148376465,2.277545690536499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1995,THA,59098231.0,584005907369.0,,0.0,0.0,0.0,,,,0.0,,14.076934814453123,10.306655883789062,1413.2957763671875,83.52327728271484,256.60858154296875,15.165112495422363,6.768395900726318,4.076206207275391,1088.0244140625,64.3003158569336,19.01886367797852,13.605918884277344,,,79.73721313476562,13.24867820739746,12.889825820922852,70.228515625,10407.5078125,1.0531833171844482,11.936500549316406,63.460845947265625,1235.2559814453125,73.0014419555664,10069.921875,595.1145629882812,91.55254364013672,96.94400024414062,3.5639381408691406,3.637008666992188,105.68728637695312,572.9995727539062,33.86326217651367,1788.33251953125,5.876688957214356,6.525230407714844,1989.2484130859373,117.56106567382812,42.46857833862305,17.2164306640625,,49.71858596801758,6.081691741943359,18.31391906738281,111.5602035522461,6.593010902404785,309.88946533203125,8.268424034118652,2.983332395553589,51.217041015625,6.369146347045898,18.760009765625,113.97566223144533,6.735759735107422,317.437744140625,8.44744873046875,3.0560004711151123,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.894224166870115,49.517181396484375,405.9039916992188,405.6478576660156,23.97307014465332,6868.29345703125,-2.805565118789673,-1.1147575378417969,653.4719848632812,38.61903762817383,30.065095901489254,66.12165069580078,0.4460907876491546,0.1427490562200546,,181.2039031982422,0.2874547243118286,2.4154539108276367,,7.548293590545654,0.1790243834257125,,0.0726680681109428,1349.2318115234375,615.0653076171875,51.217041015625,6.369146347045898,18.760009765625,113.97566223144533,6.735759735107422,317.437744140625,8.44744873046875,3.0560004711151123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1996,THA,59920059.0,611290639859.0,,0.0,0.0,0.0,,,,0.0,,21.670055389404297,18.09954071044922,1695.9732666015625,101.62281799316406,293.3921203613281,17.5800724029541,15.252093315124512,9.807144165039062,1236.7720947265625,74.10746002197266,20.20892333984375,14.62926197052002,,,86.99163055419922,12.766834259033203,13.15236473083496,80.8956298828125,11614.82421875,1.1385107040405271,13.249711036682127,78.85095977783203,1327.927734375,79.56951141357422,11247.744140625,673.9655151367188,91.46800994873048,97.02169799804688,16.51267433166504,17.451797485351562,123.13908386230467,608.0325317382812,36.43334579467773,2055.05615234375,15.602476119995115,18.342437744140625,2268.080322265625,135.90350341796875,41.881439208984375,17.726667404174805,,9.434099197387695,1.727752685546875,20.041671752929688,120.41046142578124,7.215002059936523,334.4735107421875,8.293903350830078,2.885128259658813,10.189836502075195,1.9289144277572632,20.68892478942871,123.86708068847656,7.422122955322266,345.2754211425781,8.531996726989746,2.978304386138916,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66745376586914,43.29962158203125,449.20361328125,426.5031433105469,25.556093215942383,7496.71533203125,13.723176956176758,5.2997589111328125,732.9564819335938,43.91879653930664,29.37764549255371,64.66576385498047,0.6472525000572205,0.207120805978775,,45.09434509277344,0.2011617124080658,3.4566187858581543,,10.80193328857422,0.2380927950143814,,0.0931761860847473,1451.7947998046875,695.9609375,10.189836502075195,1.9289144277572632,20.68892478942871,123.86708068847656,7.422122955322266,345.2754211425781,8.531996726989746,2.978304386138916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1997,THA,60724588.0,589240402273.0,,0.0,0.0,0.0,,,,0.0,,3.130239725112915,3.1810379028320312,1725.8883056640625,104.8038558959961,313.3128662109375,19.02579498291016,8.086652755737305,5.9928131103515625,1319.0748291015625,80.10027313232422,20.53262710571289,14.330153465270996,,,92.6612777709961,12.902226448059082,5.270137786865234,36.6781005859375,12064.9482421875,1.2433618307113647,5.469051361083984,36.859519958496094,1404.805908203125,85.30625915527344,11705.7197265625,710.8250122070312,92.06246948242188,97.19329071044922,25.440298080444336,31.326950073242188,154.46603393554688,734.0300903320312,44.573673248291016,2543.71484375,23.103927612304688,31.3990478515625,2755.10400390625,167.30255126953125,48.1038818359375,21.120615005493164,,-1.8434128761291504,-0.3694515228271484,19.67222023010254,116.62491607666016,7.081999778747559,323.95806884765625,7.642890453338623,2.68984317779541,-0.8976249098777771,-0.162015676498413,20.52690887451172,121.1288604736328,7.355500221252441,338.03289794921875,7.938051700592041,2.8067073822021484,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234891176223755,2.351531982421875,451.5551452636719,357.4629821777344,21.7067928314209,7436.1171875,13.60142707824707,5.973583221435547,821.617431640625,49.89237976074219,23.42595863342285,61.742523193359375,0.8546883463859558,0.2735002636909485,,32.048667907714844,0.2074358463287353,4.503945827484131,,14.07483196258545,0.2951613366603851,,0.1168641671538353,1525.9268798828125,732.6390380859375,-0.8976249098777771,-0.162015676498413,20.52690887451172,121.1288604736328,7.355500221252441,338.03289794921875,7.938051700592041,2.8067073822021484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1998,THA,61522632.0,539314649597.0,,0.0,0.0,0.0,,,,0.0,,-19.76942253112793,-20.7191162109375,1366.7286376953125,84.0847396850586,269.6646423339844,16.590478897094727,-12.842846870422363,-10.287155151367188,1134.7550048828125,69.81311798095703,18.530012130737305,12.473511695861816,,,89.53301239013672,13.475730895996094,-7.862035751342773,-57.600341796875,10972.201171875,1.2516602277755735,-7.290325164794922,-51.82145690917969,1367.5404052734375,84.13468170166016,10711.5634765625,659.0036010742188,93.97056579589844,97.75957489013672,6.786715030670166,10.483169555664062,164.94920349121094,796.79833984375,49.0211296081543,2681.1142578125,8.567774772644043,14.3341064453125,2952.355224609375,181.63665771484372,54.75201797485352,24.46931266784668,,-28.1442813873291,-5.536604881286621,14.135615348815918,82.71463012695312,5.088821887969971,229.76284790039065,5.683738231658936,2.0969412326812744,-26.608211517333984,-5.424071311950684,15.102837562561035,87.7454833984375,5.3983330726623535,245.4842529296875,6.029432773590088,2.2404234409332275,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.20939826965332,-41.58551025390625,409.9696350097656,301.077392578125,18.523073196411133,6663.720703125,4.006097316741943,1.998737335205078,843.4476318359375,51.89111709594727,20.688539505004883,60.81675338745117,0.9672221541404724,0.3095110952854156,,13.166653633117676,0.1125338077545166,5.030849456787109,,15.72140407562256,0.3456949293613434,,0.1434821188449859,1455.2857666015625,675.0386962890625,-26.608211517333984,-5.424071311950684,15.102837562561035,87.7454833984375,5.3983330726623535,245.4842529296875,6.029432773590088,2.2404234409332275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,1999,THA,62299039.0,558464047703.0,,0.0,0.0,0.0,,,,0.0,,6.317105770111084,5.3117218017578125,1434.957275390625,89.3964614868164,266.9895935058594,16.633195877075195,-5.07919454574585,-3.5459442138671875,1063.6949462890625,66.26717376708984,18.437225341796875,12.509203910827637,,,90.2152862548828,12.748879432678224,5.962241172790527,40.2474365234375,11481.4951171875,1.2808096408843994,6.793953895568848,44.77239990234375,1385.642822265625,86.32421875,11296.7392578125,703.7760009765625,95.68690490722656,98.47903442382812,11.089479446411133,18.292007446289062,183.2412109375,863.64794921875,53.80443572998047,2941.31689453125,9.540639877319336,17.329299926757812,3193.724365234375,198.9659576416016,59.64004135131836,25.640853881835938,,-32.996910095214844,-4.664316177368164,9.471299171447754,54.73066711425781,3.40966796875,152.0296173095703,3.7794792652130127,1.3253142833709717,-28.550142288208008,-4.233309268951416,10.86952781677246,61.91269302368164,3.857101202011109,174.47344970703125,4.275440692901611,1.5209678411483765,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163472652435303,21.168670654296875,431.1383056640625,255.00526428222656,15.88658332824707,6920.46484375,8.906843185424805,4.621860504150391,907.1243896484376,56.512977600097656,17.609636306762695,60.32897567749024,1.3982290029525757,0.4474332928657532,,44.561309814453125,0.4310068488121032,7.18202543258667,,22.443828582763672,0.4959617257118225,,0.1956535130739212,1448.1007080078125,715.2861328125,-28.550142288208008,-4.233309268951416,10.86952781677246,61.91269302368164,3.857101202011109,174.47344970703125,4.275440692901611,1.5209678411483765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
