country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,
Thailand,1971,THA,36937392,1.05055E+11,,0,0,0,,,,0,,-21.20690346,-0.357622623,35.97242355,1.328727484,,,11.24999809,0.120893836,32.3657341,1.195505857,,1.791945457,,,,,10.76718807,7.243469238,2017.386963,0.709312737,10.4400034,6.471696377,,,1853.436401,68.46110535,,92.3278656,,0,0,,,0,,0,0,0,,0,,14.60549355,0.725000381,5.688889027,55.44517136,2.048000097,154.0143738,,7.672136784,14.60549355,0.725000381,5.688889027,55.44517136,2.048000097,154.0143738,,7.672136784,,,,0,0,0,0,0,,0,11.32499599,6.829319,67.13237762,,,1817.463989,,0,0,0,,90.53591919,0,0,,,0,0,,0,,,0,,74.51701355,14.60549355,0.725000381,5.688889027,55.44517136,2.048000097,154.0143738,,7.672136784,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1972,THA,37933932,1.09423E+11,,0,0,0,,,,0,,-21.39868736,-0.284330249,27.53200531,1.044397235,,,-22.47191238,-0.268653035,24.43334389,0.926852822,,1.158933163,,,,,21.35054779,15.90979004,2383.797363,0.826393962,24.62130928,16.85601997,,,2249.0979,85.31712341,,94.67359924,,0,0,,,0,,0,0,0,,0,,-15.62500191,-0.888889313,4.799999714,45.55288696,1.728000045,126.5357819,,5.326401234,-15.62500191,-0.888889313,4.799999714,45.55288696,1.728000045,126.5357819,,5.326401234,,,,0,0,0,0,0,,0,25.53216553,17.14035034,84.27272797,,,2221.565918,,0,0,0,,93.5146637,0,0,,,0,0,,0,,,0,,90.42680359,-15.62500191,-0.888889313,4.799999714,45.55288696,1.728000045,126.5357819,,5.326401234,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1973,THA,38947791,1.20383E+11,,0,0,0,,,,0,,7.065543175,0.073792338,28.70996094,1.118189573,,,4.637681961,0.042984486,24.90095711,0.969837308,,1.170255542,,,,,6.039136887,5.460998535,2461.957275,0.796524405,5.874019146,5.011544228,,,2319.224365,90.32866669,,94.53461456,,0,0,,,0,,0,0,0,,0,,8.796293259,0.422222137,5.222221851,48.26974487,1.879999995,134.0826263,,5.465382576,8.796293259,0.422222137,5.222221851,48.26974487,1.879999995,134.0826263,,5.465382576,,,,0,0,0,0,0,,0,5.859252453,4.93775177,89.21047974,,,2290.514404,,0,0,0,,93.36436462,0,0,,,0,0,,0,,,0,,95.88780212,8.796293259,0.422222137,5.222221851,48.26974487,1.879999995,134.0826263,,5.465382576,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1974,THA,39952896,1.25776E+11,,0,0,0,,,,0,,49.95267487,0.558565617,41.96829987,1.67675519,,,34.34903717,0.333129764,32.61258316,1.302967072,,1.688157916,,,,,4.043520451,3.877243042,2497.06665,0.793198049,2.400235653,2.168100834,,,2315.145508,92.49677277,,93.12579346,,0,0,,,0,,0,0,0,,0,,30.7446785,1.605555534,6.827777386,61.52244568,2.457999945,170.8956757,,6.874209404,30.7446785,1.605555534,6.827777386,61.52244568,2.457999945,170.8956757,,6.874209404,,,,0,0,0,0,0,,0,1.804199696,1.609535217,90.82001495,,,2273.177246,,0,0,0,,91.4376297,0,0,,,0,0,,0,,,0,,99.76504517,30.7446785,1.605555534,6.827777386,61.52244568,2.457999945,170.8956757,,6.874209404,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1975,THA,40939999,1.32015E+11,,0,0,0,,,,0,,-4.41546154,-0.074036479,39.14799118,1.602718711,,,-4.742270947,-0.061790228,30.31697273,1.241176844,,1.463561058,,,,,10.37662983,10.35224915,2689.723877,0.834124267,8.183763504,7.569716454,,,2444.2229,100.0664902,,91.37811279,,0,0,,,0,,0,0,0,,0,,38.28315735,2.613888264,9.441665649,83.02394104,3.398999929,230.6220245,,8.621883392,38.28315735,2.613888264,9.441665649,83.02394104,3.398999929,230.6220245,,8.621883392,,,,0,0,0,0,0,,0,8.41637516,7.643753052,98.46376801,,,2405.074951,,0,0,0,,89.91455841,0,0,,,0,0,,0,,,0,,110.1172943,38.28315735,2.613888264,9.441665649,83.02394104,3.398999929,230.6220245,,8.621883392,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1976,THA,41896511,1.44056E+11,,0,0,0,,,,0,,15.99024391,0.256278634,44.37117386,1.858997345,,,47.1861496,0.585663557,43.60364151,1.826840401,,1.607676864,,,,,5.600419521,6.167030334,2775.513428,0.807217956,5.459634304,5.463263988,,,2518.81958,105.5297546,,91.26303101,,0,0,,,0,,0,0,0,,0,,7.002064228,0.661111832,10.10277748,86.80914307,3.637000084,241.1364899,,8.73696804,7.002064228,0.661111832,10.10277748,86.80914307,3.637000084,241.1364899,,8.73696804,,,,0,0,0,0,0,,0,5.288224697,5.206985474,103.6707535,,,2474.448486,,0,0,0,,89.65535736,0,0,,,0,0,,0,,,0,,116.2843246,7.002064228,0.661111832,10.10277748,86.80914307,3.637000084,241.1364899,,8.73696804,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1977,THA,42843973,1.58272E+11,,0,0,0,,,,0,,-3.818075657,-0.070977926,41.73327637,1.788019419,,,-35.44118118,-0.647453785,27.52748108,1.179386616,,1.404156923,,,,,10.00856304,11.63838959,2985.780762,0.808248043,12.07089615,12.73838615,,,2760.438232,118.2681351,,92.87763977,,0,0,,,0,,0,0,0,,0,,-10.2282095,-1.033332825,9.069444656,76.20675659,3.265000105,211.6854248,,7.122363091,-10.2282095,-1.033332825,9.069444656,76.20675659,3.265000105,211.6854248,,7.122363091,,,,0,0,0,0,0,,0,12.35581303,12.80936432,116.4801178,,,2718.704834,,0,0,0,,91.47348022,0,0,,,0,0,,0,,,0,,127.9227142,-10.2282095,-1.033332825,9.069444656,76.20675659,3.265000105,211.6854248,,7.122363091,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1978,THA,43788976,1.73965E+11,,0,0,0,,,,0,,28.78394318,0.514662504,52.58588028,2.302681923,,,45.55809402,0.53730607,39.20376587,1.716692686,,1.692347288,,,,,6.660119534,8.519805908,3115.910156,0.784310579,10.09158802,11.93513393,,,2973.425781,130.2032776,,95.69239807,,0,0,,,0,,0,0,0,,0,,-35.37519836,-3.208333969,5.861110687,48.18564224,2.109999895,133.848999,,4.307600975,-35.37519836,-3.208333969,5.861110687,48.18564224,2.109999895,133.848999,,4.307600975,,,,0,0,0,0,0,,0,9.804653168,11.42047119,127.900589,,,2920.839844,,0,0,0,,94.00005341,0,0,,,0,0,,0,,,0,,136.4425201,-35.37519836,-3.208333969,5.861110687,48.18564224,2.109999895,133.848999,,4.307600975,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1979,THA,44718436,1.83049E+11,,0,0,0,,,,0,,110.2719727,2.539212704,108.2751312,4.841894627,,,112.2065811,1.926242113,81.46382141,3.642934799,,3.352590084,,,,,6.277191639,8.564758301,3242.67334,0.79217726,3.959460735,5.155347347,,,3026.908691,135.3586121,,93.7240448,,0,0,,,0,,0,0,0,,0,,54.64455795,3.202777863,9.06388855,72.96766663,3.263000011,202.6879578,,6.275952816,54.64455795,3.202777863,9.06388855,72.96766663,3.263000011,202.6879578,,6.275952816,,,,0,0,0,0,0,,0,2.045443773,2.616134644,130.5167236,,,2918.633545,,0,0,0,,90.37145996,0,0,,,0,0,,0,,,0,,145.0072784,54.64455795,3.202777863,9.06388855,72.96766663,3.263000011,202.6879578,,6.275952816,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1980,THA,45650031,1.91442E+11,,0,0,0,,,,0,,8.128202438,0.393558979,114.6867447,5.235453606,,,27.90493584,1.016558647,102.0698853,4.659493446,,3.607341766,,,,,0.244223073,0.354141235,3184.256836,0.759297848,4.608912468,6.2385602,,,3101.798096,141.5971832,,97.56354523,,0,0,,,0,,0,0,0,,0,,-60.98682022,-5.527777672,3.536110878,27.88607025,1.273000002,77.46130371,,2.436457396,-60.98682022,-5.527777672,3.536110878,27.88607025,1.273000002,77.46130371,,2.436457396,,,,0,0,0,0,0,,0,4.478354454,5.845001221,136.3617249,,,2987.111328,,0,0,0,,93.95619965,0,0,,,0,0,,0,,,0,,145.3614197,-60.98682022,-5.527777672,3.536110878,27.88607025,1.273000002,77.46130371,,2.436457396,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1981,THA,46575851,2.02771E+11,,0,0,0,,,,0,,11.23515034,0.58821106,125.0361404,5.823664665,,,13.62073803,0.634657383,113.6672897,5.294150829,,3.997987509,,,,,0.575432122,0.836456299,3138.920166,0.720998466,-2.961486816,-4.193381786,,,2950.108154,137.4037933,,94.32868958,,2.756309986,2.756309986,,,59.17895126,,2.725561142,58.51876068,2.725561142,,1.892226458,,133.6213684,4.724999428,8.261110306,63.85283279,2.973999977,177.3689575,,5.671311378,133.6213684,4.724999428,8.261110306,63.85283279,2.973999977,177.3689575,,5.671311378,,,,0,0,0,0,0,,0,-5.527873039,-7.537902832,128.823822,,,2765.893066,,0.778762221,16.72030067,0.778762221,,88.43847656,0,0,,,0,0,,0,,,0,,146.197876,133.6213684,4.724999428,8.261110306,63.85283279,2.973999977,177.3689575,,5.671311378,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1982,THA,47494577,2.13619E+11,,0,0,0,,,,0,,30.3563633,1.767852783,159.8396759,7.591517448,,,16.47168732,0.87203598,129.8292847,6.16618681,,5.090365887,,,,,2.479234457,3.624588013,3154.517334,0.701354206,0.782845378,1.075659275,,,2915.689941,138.4794617,,92.85509491,409.7046814,11.29273033,14.04904079,,,295.8030396,409.6773987,11.166008,292.4874878,13.89156914,,9.420350075,,28.98453331,2.394444466,10.65555477,80.76711273,3.835999966,224.3530884,,7.14490509,28.98453331,2.394444466,10.65555477,80.76711273,3.835999966,224.3530884,,7.14490509,,,,0,0,0,0,0,,0,-9.303344727,-11.98492432,116.8388977,,,2460.047119,260.4315796,2.028142929,59.09948349,2.806905031,,78.34437561,0,0,,,0,0,,0,,,0,,149.822464,28.98453331,2.394444466,10.65555477,80.76711273,3.835999966,224.3530884,,7.14490509,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1983,THA,48423309,2.25512E+11,,0,0,0,,,,0,,-3.984506607,-0.302484512,150.527359,7.289032936,,,-4.974167347,-0.306716442,121.0051651,5.859470367,,4.455590725,,,,,9.629011154,14.42642212,3391.938477,0.728336096,10.79354954,14.94684887,,,3168.438965,153.4263,,93.78539276,17.71523094,2.488820076,16.53786087,,,341.5268555,17.72150993,2.461795807,337.7167969,16.35336494,,10.10915089,,-4.588109493,-0.488888741,10.16666603,75.58343506,3.660000086,209.9539642,,6.214610577,-4.588109493,-0.488888741,10.16666603,75.58343506,3.660000086,209.9539642,,6.214610577,,,,0,0,0,0,0,,0,10.92146015,12.76051331,129.599411,,,2676.384766,142.3804626,3.996484518,140.49823,6.803389549,,79.22064972,0,0,,,0,0,,0,,,0,,164.2488861,-4.588109493,-0.488888741,10.16666603,75.58343506,3.660000086,209.9539642,,6.214610577,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1984,THA,49351711,2.38519E+11,,0,0,0,,,,0,,25.91840553,1.889201164,185.9760132,9.1782341,,,25.24769211,1.479381084,148.7051086,7.338851452,,5.060090542,,,,,10.87815475,17.86724854,3690.168701,0.763527453,10.83410358,16.62236404,,,3445.648926,170.0486755,,93.75024414,49.29674911,8.152627945,24.69048882,,,500.2965088,49.28316498,8.059455872,494.6701965,24.41282082,,13.612216,,11.5027256,1.169444084,11.33611012,82.69216919,4.080999851,229.7004547,,6.249758244,11.5027256,1.169444084,11.33611012,82.69216919,4.080999851,229.7004547,,6.249758244,,,,0,0,0,0,0,,0,5.077597141,6.580535889,136.1799469,,,2759.376465,81.5422821,5.547638893,250.2654572,12.35102844,,75.07793427,0,0,,,0,0,,0,,,0,,182.1161346,11.5027256,1.169444084,11.33611012,82.69216919,4.080999851,229.7004547,,6.249758244,,0,0,0,0,0,,0,,0,0,0,0,0,,0,
Thailand,1985,THA,50270754,2.49624E+11,,0,0,0,,,,0,,100.8557892,9.256780624,366.7145081,18.43501472,105.6876984,5.313000202,136.5086365,10.01816559,345.2706909,17.35701752,23.06995964,9.721553802,,,23.02994919,12.57995987,4.489247322,8.175643921,3785.337646,0.762314022,5.486003876,9.328876495,384.5359497,19.33091354,3568.22876,179.3775482,83.9381485,94.59328461,31.46492004,7.768842697,32.45933151,212.1710815,10.66600037,645.6901855,31.45257568,7.678461075,638.3688354,32.09128189,46.31360626,17.1171627,,-9.5564785,-1.083333015,10.2527771,73.42240906,3.690999985,203.9511261,16.02695656,5.406718254,-9.5564785,-1.083333015,10.2527771,73.42240906,3.690999985,203.9511261,16.02695656,5.406718254,,,,0,0,0,0,0,0,0,-5.651894569,-7.696746826,128.4832001,66.67718506,3.35191226,2555.823975,89.27899933,11.02687454,465.0398254,23.37790298,14.55457973,67.75456238,0,0,,,0,0,,0,0,,0,458.1182251,190.2917786,-9.5564785,-1.083333015,10.2527771,73.42240906,3.690999985,203.9511261,16.02695656,5.406718254,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1986,THA,51177832,2.6341E+11,,0,0,0,,,,0,,-1.887254477,-0.347915649,353.416687,18.08709908,108.2750015,5.541279793,1.820907831,0.316055298,345.3267212,17.67307281,22.46178627,8.977134705,,,24.66980934,12.87262535,6.400276184,12.17919922,3956.224121,0.768652618,3.755357027,6.73626709,373.953125,19.13810921,3636.609863,186.1138153,77.57704926,92.37350464,7.434511662,2.413192749,34.87252426,200.3154449,10.25170994,681.3989868,16.66667175,5.348548889,731.5634155,37.43983078,41.55569077,17.30821228,,49.86995697,5.113056183,15.36583328,108.0878143,5.531700134,300.243927,22.42295456,7.626493931,49.86995697,5.113056183,15.36583328,108.0878143,5.531700134,300.243927,22.42295456,7.626493931,,,,0,0,0,0,0,0,0,3.63548708,4.67098999,133.1541901,65.3626709,3.345119953,2601.794189,-1.763803005,-0.412340164,448.740448,22.96556282,13.55956936,66.08815765,0,0,,,0,0,,0,0,,0,482.0409241,202.4709778,49.86995697,5.113056183,15.36583328,108.0878143,5.531700134,300.243927,22.42295456,7.626493931,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1987,THA,52074109,2.8852E+11,,0,0,0,,,,0,,44.38096619,8.027229309,501.4839172,26.11432838,128.6245728,6.698009968,27.66959763,4.890068054,433.289032,22.56314087,23.44124413,11.33522987,,,28.57361031,12.80406475,14.14439297,28.63829041,4438.083984,0.801016152,17.72329712,32.98550415,470.7225952,24.51246071,4207.452148,219.0993195,85.78705597,95.10262299,38.65031433,13.47834015,48.35086441,300.0274048,15.62366009,928.5010376,39.71427536,14.86895752,1004.506653,52.3087883,54.67863464,20.98725891,,-26.67299461,-4.098527908,11.26730537,77.89340973,4.056230068,216.3705902,14.19572163,4.890705585,-26.58405304,-4.083152771,11.28268051,77.98789215,4.061150074,216.6658325,14.21294022,4.897379398,,,,0,0,0,0,0,0,0,8.621534348,11.47993469,144.6341248,42.07061768,2.190789938,2777.467041,-8.104832649,-1.861320496,405.2732239,21.10424232,7.667179108,62.78013229,0.015375,0.00492,,,0.015375,0.094480738,,0.295252293,0.017218687,,0.006673699,548.7105103,231.1092682,-26.58405304,-4.083152771,11.28268051,77.98789215,4.061150074,216.6658325,14.21294022,4.897379398,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1988,THA,52969595,3.26878E+11,,0,0,0,,,,0,,3.032473803,0.791910172,507.9562683,26.90623856,128.3660889,6.799499989,6.266484261,1.413915634,452.6569824,23.9770565,20.97753906,10.37091732,,,32.41323853,12.82346249,12.54751015,28.99845886,4910.510254,0.795732439,13.65473366,29.91742897,541.1572266,28.66487885,4701.125977,249.0167542,88.43571472,95.98265076,18.02158546,8.713592529,57.06445694,353.40802,18.71987915,1077.305908,18.52425194,9.689811707,1170.456421,61.99860001,57.75380707,21.99529839,,-8.334342957,-0.939056396,10.32824898,70.19441986,3.718169928,194.9844818,11.47114563,3.980988026,-7.702008724,-0.860087633,10.42259312,70.76436615,3.748359919,196.7655792,11.56428719,4.017352581,,,,0,0,0,0,0,0,0,14.1128006,20.41192627,165.046051,59.38312149,3.145499945,3115.864014,14.57643509,3.076246262,456.4975281,24.18048859,9.704367638,63.61643219,0.094343752,0.03019,,513.6178589,0.078968748,0.569949627,,1.781092525,0.09314096,,0.036364473,611.9215698,260.1077271,-7.702008724,-0.860087633,10.42259312,70.76436615,3.748359919,196.7655792,11.56428719,4.017352581,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1989,THA,53848955,3.66692E+11,,0,0,0,,,,0,,21.79812431,5.865055084,608.578064,32.77129364,146.1415558,7.869569778,28.03569221,6.722133636,570.0981445,30.69919014,21.06789207,10.92345905,,,37.3533783,12.87323666,15.72039127,40.88995361,5589.666016,0.820846736,14.30126667,35.61254883,590.9046631,31.81959915,5285.697754,284.629303,85.18533325,94.8737793,-1.960337877,-1.118656158,55.94580078,356.4553833,19.19474983,1038.939453,-0.100685671,-0.062423706,1150.183472,61.9361763,51.38691711,18.64807892,,48.25061798,4.983444214,15.31169319,102.3642883,5.512209892,284.3452148,14.75692463,5.103754997,47.63203049,4.956506729,15.37909985,102.7648544,5.533780098,285.5969849,14.81467056,5.126223087,,,,0,0,0,0,0,0,0,18.70153809,30.8661499,195.9122009,88.30774689,4.755280018,3638.180176,-1.493199825,-0.361063004,442.337738,23.81942558,12.73052216,65.30223846,0.067406252,0.021570001,,-28.55249977,-0.0269375,0.400564879,,1.251765251,0.057745785,,0.022468122,693.6694946,300.9976807,47.63203049,4.956506729,15.37909985,102.7648544,5.533780098,285.5969849,14.81467056,5.126223087,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1990,THA,54738329,4.07628E+11,,0,0,0,,,,0,,38.38640976,12.57972336,828.5056763,45.351017,201.9215851,11.05284977,35.52833557,10.90691185,760.0908203,41.60610199,25.05604362,12.84664726,,,44.11251068,12.81394863,17.57491493,52.90008545,6465.26416,0.8681885,19.21778297,54.69944,715.9040527,39.18738937,6199.106445,339.3287354,88.83509064,96.12213898,8.413003922,4.70672226,60.65252304,324.545166,17.76506042,1108.0448,8.9810009,5.562488556,1233.115234,67.49866486,40.27215958,17.18112755,,-11.10444164,-1.700277328,13.61141586,89.51880646,4.900109768,248.6633453,11.10820866,3.855725288,-10.99901199,-1.689530492,13.68956852,89.97568512,4.925118923,250.091095,11.16490269,3.877863884,,,,0,0,0,0,0,0,0,19.09681702,37.41299438,233.3251953,189.4372864,10.36948013,4262.556152,19.10966873,4.551813126,518.3066406,28.37123871,23.50689125,66.09436035,0.078153126,0.025009001,,15.94343853,0.010746874,0.456882805,,1.427758694,0.056693669,,0.022138547,805.8797607,353.8977661,-10.99901199,-1.689530492,13.68956852,89.97568512,4.925118923,250.091095,11.16490269,3.877863884,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1991,THA,55637436,4.37871E+11,,0,0,0,,,,0,,17.11815262,7.763256073,954.6499023,53.11427307,247.7687836,13.78522015,16.67840767,6.939235687,872.5300903,48.54533768,27.50421524,13.63149071,,,50.12039185,13.13526058,10.32930374,36.55517578,7017.80957,0.891706705,11.11240864,37.70759583,819.3291016,45.58536911,6776.666016,377.0363159,90.95174408,96.76433563,23.80951881,14.44107437,75.09359741,342.4166565,19.05118561,1349.695557,23.93026733,16.15261078,1503.50708,83.65127563,38.010849,19.27236557,,-8.056138992,-1.096554756,12.51486111,80.9769516,4.505350113,224.9359741,8.989055634,3.211871386,-7.920654774,-1.081998467,12.60757065,81.51017761,4.535017014,226.6022949,9.048247337,3.235664845,,,,0,0,0,0,0,0,0,6.644488335,15.50326538,248.8284607,229.143631,12.74896431,4472.320801,15.73736572,4.464885712,590.1804199,32.83612442,25.43668175,63.86047745,0.09270937,0.029666999,,18.62528992,0.014556244,0.533220112,,1.666312814,0.059191477,,0.023793358,900.8393555,390.4529419,-7.920654774,-1.081998467,12.60757065,81.51017761,4.535017014,226.6022949,9.048247337,3.235664845,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1992,THA,56528832,4.73484E+11,,0,0,0,,,,0,,7.027017593,3.732349396,1005.621765,56.84662247,262.0795288,14.81505013,6.57219553,3.190494537,915.2114258,51.73583221,25.97848701,13.32993698,,,57.02814865,13.60987759,9.412575722,36.75167847,7557.287109,0.902257442,10.02666187,37.80415726,934.8919678,52.84835052,7338.564453,414.8404846,92.67063904,97.27574921,8.415888786,6.319793701,81.41339111,405.8644104,22.94304085,1440.210083,6.68535471,5.592384338,1578.728149,89.24365997,40.23108292,19.09058762,,-7.688864708,-0.96225071,11.5526104,73.57201385,4.158939838,204.3666992,7.292784214,2.708966017,-7.832743645,-0.989769459,11.61780071,73.94104004,4.179800987,205.5199127,7.3293643,2.724252701,,,,0,0,0,0,0,0,0,11.15307045,27.75201416,276.5804749,266.9480286,15.09025955,4892.73291,16.9652195,5.570720673,679.4204712,38.40684509,26.46107292,64.85522461,0.065190628,0.020861,,-29.68281174,-0.027518742,0.369032919,,1.153227925,0.036580179,,0.015286519,1008.832947,427.2046204,-7.832743645,-0.989769459,11.61780071,73.94104004,4.179800987,205.5199127,7.3293643,2.724252701,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1993,THA,57408198,5.09703E+11,,0,0,0,,,,0,,11.38593388,6.472518921,1102.963379,63.31914139,235.2234344,13.50375366,4.270113945,2.209178925,939.6743774,53.94501114,21.32037163,13.07946014,,,63.33732986,13.26084805,13.47262192,57.55566406,8444.094727,0.951063871,14.2570734,59.14411163,1039.841064,59.69539642,8256.392578,473.9845886,94.24994659,97.90818787,13.26017094,10.79555511,92.20894623,486.919281,27.95315933,1606.198242,12.55221558,11.20205688,1749.675537,100.4457169,44.13378143,19.0470562,,-13.1388998,-1.517886162,10.03472424,62.92656708,3.612500906,174.7960205,5.703588963,2.072813511,-12.86833858,-1.491111159,10.12668991,63.43919754,3.641929865,176.3979797,5.750052929,2.091810226,,,,0,0,0,0,0,0,0,15.14063454,41.8760376,318.4565125,317.6982727,18.23848534,5547.230469,2.76531148,1.062068939,687.5135498,39.46891403,28.79579163,65.78167725,0.091965623,0.029429,,41.07185745,0.026774995,0.512627125,,1.601959705,0.04646391,,0.018996794,1103.280273,484.7602844,-12.86833858,-1.491111159,10.12668991,63.43919754,3.641929865,176.3979797,5.750052929,2.091810226,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1994,THA,58260855,5.45365E+11,,0,0,0,,,,0,,15.63110256,9.897480011,1256.703491,73.2166214,242.5455017,14.13090801,11.63981342,6.279098511,1033.697632,60.22410965,19.87401581,13.4578352,,,71.10243225,13.26270485,12.39303398,60.07650757,9351.678711,0.999031246,12.16687393,57.66910934,1143.959595,66.64806366,9125.401367,531.6536865,93.73527527,97.72245789,10.67286015,9.841331482,102.0502777,540.4108276,31.48479843,1751.609741,10.54312611,10.59011841,1905.839478,111.0358353,44.28090286,18.75770569,,21.89899063,2.19750309,12.23222733,75.58423615,4.403602123,209.956192,6.193321228,2.24838686,22.30783653,2.264173508,12.39086342,76.45555115,4.45436573,212.6790466,6.264716148,2.277545691,,,,0,0,0,0,0,0,0,11.91066837,37.93029785,356.3868103,361.0032349,21.03235626,6117.088379,0.671113312,0.264881134,681.9981689,39.73379517,29.58036041,65.50691223,0.158636063,0.05076354,,72.49495697,0.06667044,0.871314704,,2.722858429,0.071394943,,0.029158652,1220.415161,544.836792,22.30783653,2.264173508,12.39086342,76.45555115,4.45436573,212.6790466,6.264716148,2.277545691,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1995,THA,59098231,5.84006E+11,,0,0,0,,,,0,,14.07693481,10.30665588,1413.295776,83.52327728,256.6085815,15.1651125,6.768395901,4.076206207,1088.024414,64.30031586,19.01886368,13.60591888,,,79.73721313,13.24867821,12.88982582,70.22851563,10407.50781,1.053183317,11.93650055,63.46084595,1235.255981,73.00144196,10069.92188,595.114563,91.55254364,96.94400024,3.563938141,3.637008667,105.6872864,572.9995728,33.86326218,1788.33252,5.876688957,6.525230408,1989.248413,117.5610657,42.46857834,17.21643066,,49.71858597,6.081691742,18.31391907,111.5602036,6.593010902,309.8894653,8.268424034,2.983332396,51.21704102,6.369146347,18.76000977,113.9756622,6.735759735,317.4377441,8.44744873,3.056000471,,,,0,0,0,0,0,0,0,13.89422417,49.5171814,405.9039917,405.6478577,23.97307014,6868.293457,-2.805565119,-1.114757538,653.4719849,38.61903763,30.0650959,66.1216507,0.446090788,0.142749056,,181.2039032,0.287454724,2.415453911,,7.548293591,0.179024383,,0.072668068,1349.231812,615.0653076,51.21704102,6.369146347,18.76000977,113.9756622,6.735759735,317.4377441,8.44744873,3.056000471,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
