"SUBJECT","YEAR_ID","MONTH_ID","QTY","UNIT","DATAOWNER"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,3,57742590,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,4,46947440,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,5,61945200,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,6,55611210,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,7,54371250,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,8,45535900,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,9,47845790,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,10,55303990,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,11,54632870,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2564,12,48246740,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,1,46083020,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,2,30816769,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,3,70629010,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,4,49370330,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,5,68342640,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,6,57175870,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,7,59850210,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,8,58551880,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,9,58444770,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,10,56932950,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,11,45716970,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2565,12,48365960,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,1,49307420,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,2,56701360,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,3,65861760,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,4,64843990,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,5,82742760,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,6,78714290,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,7,73304350,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,8,67568630,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,9,68231770,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,10,60317290,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,11,54538920,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2566,12,51878760,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,1,57404180,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,2,61652670,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,3,67904770,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,4,61476950,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,5,73219380,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,6,66621290,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,7,71676770,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,8,56012524,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,9,55688719,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,10,53268758,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,11,46817365,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2567,12,51561379,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2568,1,48619063,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2568,2,52964912,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2568,3,60033055,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2568,4,63252754,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (รวม NG และ LNG)",2568,5,63060667,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
