"SUBJECT","YEAR_ID","MONTH_ID","REGION_ZONE_NAME","PROVINCE_FULLNAME","ENTREPRENEUR","ENTRE_SECTIONID","OIL_NAME_ENG","OIL_NAME_THAI","QTY","UNIT","DATAOWNER"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.98,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",6.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","ร้อยเอ็ด","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",24.18,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",10.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",10.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",28.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",14,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",19.05,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.04,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",27.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",13.04,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",14.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",24.07,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",14.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",10.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",31.87,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,3,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",10.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",24.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",17.93,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",27.91,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",5.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",15.97,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",10.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคกลาง","ลพบุรี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
